x,cdf(x)-1/2,ccdf(x)
0,0,0
0.0009765625,2.806178884012106236482354326895161903785394351396327226720075174459916998852564069127226027131913491460127037998371630766065386287809259327783004270113e-4,0.499719382111598789376351764567310483809621460564860367277327992482554008300114743593087277397286808650853987296200162836923393461371219074067221699573
0.001953125,5.61235579169763668027504241141333681775457844893722571941975117610839417353631559297291275779710960410976296992424466570163814635134659707266458436929e-4,0.4994387644208302363319724957588586663182245421551062774280580248823891605826463684407027087242202890395890237030075755334298361853648653402927335415631
0.0029296875,8.418528746735251728369313088007133830198740096544176167099656310061153670555438506729827881916455762829965534551474411007139965999038671046557937292587e-4,0.4991581471253264748271630686911992866169801259903455823832900343689938846329444561493270172118083544237170034465448525588992860034000961328953442062707
0.00390625,0.001122469577281408413067517325065878041921527073677974184853575388789941900135754616723601789683279879043565846579944302767757410013337453436024571491623,0.4988775304227185915869324826749341219580784729263220258151464246112100580998642453832763982103167201209564341534200556972322425899866625465639754285084
0.0048828125,0.001403085489363897510037329234915573938533046568183703812166362423289517511955060038910411431939458690253250085569680741324864641955373390171765273483936,0.4985969145106361024899626707650844260614669534318162961878336375767104824880449399610895885680605413097467499144303192586751353580446266098282347265161
0.005859375,0.001683700413293571034493851340810070076905257045071269905303873787271707896872101933349287725547764248498856078108722189908060026775191849709075440214903,0.4983162995867064289655061486591899299230947429549287300946961262127282921031278980666507122744522357515011439218912778100919399732248081502909245597851
0.0068359375,0.001964314151445625599139313267445549725511037935276776375935402683870043867704903330558248780153314538498778524142834933182953024057848320091044019174146,0.4980356858485543744008606867325544502744889620647232236240645973161299561322950966694417512198466854615012214758571650668170469759421516799089559808259
0.0078125,0.002244926506198399437934893278459892287002520426925628873836824215484051577613534911211152126953150161331218116199088938224935365494860100089957925868638,0.4977550734938016005620651067215401077129974795730743711261631757845159484223864650887888478730468498386687818838009110617750646345051398999100420741314
0.0087890625,0.002525537279933895969539798280673534992281350535806819779504706569632001230484688982508192990931681705912738357301777624229900442979677574500641401650952,0.497474462720066104030460201719326465007718649464193180220495293430367998769515311017491807009068318294087261642698222375770099557020322425499358598349
0.009765625,0.002806146275038307342241345264794569644981870213206084970375833918554890201464296721998933453939813668168691063954925954128426744380312735865976688546182,0.4971938537249616926577586547352054303550181297867939150296241660814451097985357032780010665460601863318313089360450740458715732556196872641340233114538
